date,ticker,S_recency,S_breadth,S_volume,S_events,pos,neg,total,smart_score,S_breadth_raw,S_volume_raw
2025-08-29,RELIANCE.NS,78.43421710287124,81.25,80.02794324673044,52.5,13,3,16,72.67,,
2025-08-29,SAIL.NS,76.44032264956984,83.33333333333333,25.92029357487628,61.66666666666667,2,0,3,69.07,,
2025-08-29,SILVERBEES.NS,84.21820561027526,100.0,0.0,50.0,1,0,1,70.4,,
2025-08-29,SJVN.NS,75.07240221848994,75.0,34.264764304357335,50.0,3,1,4,64.71,,
2025-08-29,TATAELXSI.NS,80.7693749666214,100.0,0.0,50.0,1,0,1,68.85,,
2025-08-29,TATAMOTORS.NS,86.17978269100189,100.0,0.0,50.0,1,0,1,71.28,,
2025-08-29,TATASTEEL.NS,88.93730413292027,50.0,15.16239974898615,55.00000000000001,1,1,2,65.29,,
2025-08-29,UPL.NS,18.388710319995884,0.0,0.0,50.0,0,1,1,20.77,,
2025-08-29,VEDL.NS,76.10782171084706,86.66666666666667,77.76088072462883,49.333333333333336,12,1,15,71.69,,
2025-08-29,YESBANK.NS,60.81217791652384,60.71428571428571,75.34745762821976,59.285714285714285,8,5,14,61.86,,
2025-08-30,ADANIENSOL.NS,89.55873445058886,100.0,16.053391524140277,50.0,2,0,2,74.41,,
2025-08-30,BEL.NS,53.43109185839404,66.66666666666666,27.443454075003533,50.0,2,1,3,52.62,,
2025-08-30,BLS.NS,48.0216625127528,26.923076923076923,77.04351587572297,29.615384615384617,3,9,13,42.1,,
2025-08-30,COALINDIA.NS,76.6427276828774,70.0,67.49529867668427,56.99999999999999,7,3,10,69.49,,
2025-08-30,DELTACORP.NS,39.45023649996097,52.083333333333336,100.0,56.66666666666666,11,10,24,52.34,,
2025-08-30,EASEMYTRIP.NS,75.71291744709015,100.0,0.0,80.0,1,0,1,74.07,,
2025-08-30,HDFCBANK.NS,70.29690057381411,88.09523809523809,94.9387527516878,51.66666666666667,17,1,21,71.66,,
2025-08-30,INDUSINDBK.NS,87.63773898220062,100.0,0.0,50.0,1,0,1,71.94,,
2025-08-30,INFY.NS,27.65274353749984,25.0,36.27827296249824,42.5,1,3,4,31.7,,
2025-08-30,IOB.NS,55.78322462746913,66.66666666666666,49.600061800719445,60.83333333333333,4,2,6,58.6,,
2025-08-30,IRFC.NS,50.49150904958148,50.0,27.443454075003533,80.0,1,1,3,55.47,,
2025-08-30,ITBEES.NS,23.0093558216095,0.0,16.053391524140277,50.0,0,2,2,24.46,,
2025-08-30,ITC.NS,74.8662777308325,75.0,59.55023712328408,58.12500000000001,5,1,8,69.18,,
2025-08-30,NBCC.NS,76.05689264340178,58.333333333333336,49.600061800719445,64.16666666666666,3,2,6,66.89,,
2025-08-30,NESTLEIND.NS,24.975633953924508,0.0,27.443454075003533,58.333333333333336,0,3,3,28.57,,
2025-08-30,NHPC.NS,84.09507213744047,75.0,36.27827296249824,50.0,3,1,4,68.97,,
2025-08-30,NIFTYBEES.NS,78.94943177700043,100.0,0.0,50.0,1,0,1,68.03,,
2025-08-30,NMDC.NS,21.33389471244812,0.0,0.0,50.0,0,1,1,22.1,,
2025-08-30,ONGC.NS,70.86446985864639,100.0,0.0,50.0,1,0,1,64.39,,
2025-08-30,PNB.NS,71.87590699549064,100.0,27.443454075003533,60.0,3,0,3,70.09,,
2025-08-30,RELIANCE.NS,69.92480687216303,95.83333333333331,74.10939338712053,50.0,11,0,12,70.54,,
2025-08-30,SAIL.NS,76.44032264956984,83.33333333333333,27.443454075003533,61.66666666666667,2,0,3,69.23,,
2025-08-30,SILVERBEES.NS,84.21820561027526,100.0,0.0,50.0,1,0,1,70.4,,
2025-08-30,SJVN.NS,75.07240221848996,75.0,36.27827296249824,50.0,3,1,4,64.91,,
2025-08-30,TATAELXSI.NS,80.7693749666214,100.0,0.0,50.0,1,0,1,68.85,,
2025-08-30,TATAMOTORS.NS,86.17978269100189,100.0,0.0,50.0,1,0,1,71.28,,
2025-08-30,TATASTEEL.NS,88.93730413292027,50.0,16.053391524140277,55.00000000000001,1,1,2,65.38,,
2025-08-30,UPL.NS,18.388710319995884,0.0,0.0,50.0,0,1,1,20.77,,
2025-08-30,VEDL.NS,76.00037298001115,83.33333333333333,74.10939338712053,47.91666666666667,9,1,12,70.26,,
2025-08-30,YESBANK.NS,50.02223943350786,56.66666666666666,82.33036222501059,58.66666666666666,8,6,15,56.74,,
2025-08-31,ADANIENSOL.NS,89.55873445058886,100.0,17.243743076436346,50.0,2,0,2,74.53,,
2025-08-31,BEL.NS,45.78138438456245,50.0,17.243743076436346,37.5,1,1,2,41.7,,
2025-08-31,BHEL.NS,29.24752861261368,0.0,0.0,50.0,0,1,1,25.66,,
2025-08-31,BLS.NS,48.0216625127528,26.923076923076923,82.75625692356365,29.615384615384617,3,9,13,42.67,,
2025-08-31,COALINDIA.NS,76.62184066101378,66.66666666666666,68.44666360807102,53.888888888888886,6,3,9,68.13,,
2025-08-31,DELTACORP.NS,60.683909966863816,37.5,63.96585964720408,48.125,2,4,8,53.24,,
2025-08-31,EASEMYTRIP.NS,75.71291744709015,100.0,0.0,80.0,1,0,1,74.07,,
2025-08-31,HDFCBANK.NS,70.26105178401795,87.5,100.0,51.74999999999999,16,1,20,72.05,,
2025-08-31,IEX.NS,67.76005028581619,100.0,0.0,50.0,1,0,1,62.99,,
2025-08-31,INDUSINDBK.NS,87.63773898220062,100.0,0.0,50.0,1,0,1,71.94,,
2025-08-31,INFY.NS,25.02520128941536,0.0,17.243743076436346,35.0,0,2,2,21.74,,
2025-08-31,IOB.NS,55.78322462746913,66.66666666666666,53.27788342923226,60.83333333333333,4,2,6,58.97,,
2025-08-31,IRFC.NS,49.89423007538915,50.0,0.0,20.0,0,0,1,37.45,,
2025-08-31,ITBEES.NS,23.0093558216095,0.0,17.243743076436346,50.0,0,2,2,24.58,,
2025-08-31,ITC.NS,75.12215574706357,83.33333333333333,53.27788342923226,55.00000000000001,4,0,6,69.55,,
2025-08-31,JIOFIN.NS,78.93047899007797,100.0,0.0,50.0,1,0,1,68.02,,
2025-08-31,NBCC.NS,76.05689264340178,58.333333333333336,53.27788342923226,64.16666666666666,3,2,6,67.26,,
2025-08-31,NESTLEIND.NS,25.007098262150727,0.0,17.243743076436346,62.5,0,2,2,28.6,,
2025-08-31,NHPC.NS,84.09507213744047,75.0,38.96829011373962,50.0,3,1,4,69.24,,
2025-08-31,NIFTYBEES.NS,78.94943177700043,100.0,0.0,50.0,1,0,1,68.03,,
2025-08-31,ONGC.NS,70.86446985864639,100.0,0.0,50.0,1,0,1,64.39,,
2025-08-31,PNB.NS,71.87590699549064,100.0,29.4783734943314,60.0,3,0,3,70.29,,
2025-08-31,RELIANCE.NS,69.8851487375034,95.45454545454544,76.20049006509913,50.0,10,0,11,70.66,,
2025-08-31,SAIL.NS,76.44032264956984,83.33333333333333,29.4783734943314,61.66666666666667,2,0,3,69.43,,
2025-08-31,SILVERBEES.NS,84.21820561027526,100.0,0.0,50.0,1,0,1,70.4,,
2025-08-31,SJVN.NS,75.07240221848994,75.0,38.96829011373962,50.0,3,1,4,65.18,,
2025-08-31,SUNTV.NS,49.08041758596898,50.0,0.0,50.0,0,0,1,44.59,,
2025-08-31,TATAELXSI.NS,80.7693749666214,100.0,0.0,50.0,1,0,1,68.85,,
2025-08-31,TATAMOTORS.NS,86.17978269100189,100.0,0.0,50.0,1,0,1,71.28,,
2025-08-31,TATASTEEL.NS,90.49511111831666,100.0,0.0,60.0,1,0,1,75.72,,
2025-08-31,UPL.NS,18.388710319995884,0.0,0.0,50.0,0,1,1,20.77,,
2025-08-31,VEDL.NS,80.93796341317784,100.0,63.96585964720408,50.0,8,0,8,75.32,,
2025-08-31,YESBANK.NS,50.02223943350788,56.66666666666666,88.43512048299418,58.66666666666666,8,6,15,57.35,,
2025-09-01,ADANIENSOL.NS,89.55873445058886,100.0,17.243743076436346,50.0,2,0,2,74.53,,
2025-09-01,BEL.NS,22.70553141832352,0.0,0.0,50.0,0,1,1,22.72,,
2025-09-01,BHEL.NS,29.24752861261368,0.0,0.0,50.0,0,1,1,25.66,,
2025-09-01,BLS.NS,48.0216625127528,26.923076923076923,82.75625692356365,29.615384615384617,3,9,13,42.67,,
2025-09-01,COALINDIA.NS,77.20219217478046,71.42857142857143,58.95674698866278,55.00000000000001,5,2,7,68.67,,
2025-09-01,DELTACORP.NS,60.79477848648145,25.0,53.27788342923226,42.5,1,4,6,48.31,,
2025-09-01,HDFCBANK.NS,70.26105178401795,87.5,100.0,51.74999999999999,16,1,20,72.05,,
2025-09-01,IEX.NS,67.76005028581619,100.0,0.0,50.0,1,0,1,62.99,,
2025-09-01,INFY.NS,25.02520128941536,0.0,17.243743076436346,35.0,0,2,2,21.74,,
2025-09-01,IOB.NS,55.97724246653167,75.0,38.96829011373962,66.25,3,1,4,60.65,,
2025-09-01,IRFC.NS,49.89423007538915,50.0,0.0,20.0,0,0,1,37.45,,
2025-09-01,ITBEES.NS,23.009355821609507,0.0,17.243743076436346,50.0,0,2,2,24.58,,
2025-09-01,ITC.NS,72.15466823794391,85.71428571428572,58.95674698866278,54.285714285714285,5,0,7,69.08,,
2025-09-01,JIOFIN.NS,78.93047899007797,100.0,0.0,50.0,1,0,1,68.02,,
2025-09-01,NBCC.NS,76.92120496899608,70.0,46.72211657076773,67.0,3,1,5,70.04,,
2025-09-01,NESTLEIND.NS,71.93147694327176,33.333333333333336,29.4783734943314,51.66666666666666,1,2,3,54.9,,
2025-09-01,NHPC.NS,83.9265827497383,100.0,38.96829011373962,52.5,4,0,4,74.79,,
2025-09-01,ONGC.NS,81.18946090295225,100.0,17.243743076436346,50.0,2,0,2,70.76,,
2025-09-01,PNB.NS,71.87590699549064,100.0,29.4783734943314,60.0,3,0,3,70.29,,
2025-09-01,RELIANCE.NS,69.80793023533934,94.44444444444444,68.44666360807102,50.0,8,0,9,69.65,,
2025-09-01,SAIL.NS,77.51057915827808,100.0,17.243743076436346,50.0,2,0,2,69.1,,
2025-09-01,SILVERBEES.NS,84.21820561027526,100.0,0.0,50.0,1,0,1,70.4,,
2025-09-01,SJVN.NS,75.07240221848996,75.0,38.96829011373962,50.0,3,1,4,65.18,,
2025-09-01,SUNTV.NS,49.08041758596898,50.0,0.0,50.0,0,0,1,44.59,,
2025-09-01,TATAELXSI.NS,80.7693749666214,100.0,0.0,50.0,1,0,1,68.85,,
2025-09-01,TATAMOTORS.NS,86.17978269100189,100.0,0.0,50.0,1,0,1,71.28,,
2025-09-01,TATASTEEL.NS,90.49511111831666,100.0,0.0,60.0,1,0,1,75.72,,
2025-09-01,UPL.NS,18.388710319995884,0.0,0.0,50.0,0,1,1,20.77,,
2025-09-01,VEDL.NS,79.87414099434444,100.0,38.96829011373962,50.0,4,0,4,72.34,,
2025-09-01,YESBANK.NS,66.73369519620202,59.375,91.01338278424711,58.12500000000001,9,6,16,65.54,,
2025-09-02,ADANIENSOL.NS,89.55873445058886,100.0,16.90920836734384,50.0,2,0,2,74.49,,
2025-09-02,BEL.NS,81.99708820486069,100.0,0.0,50.0,1,0,1,69.4,,
2025-09-02,BHEL.NS,43.75305435591326,28.57142857142857,57.81296526357755,42.85714285714286,1,4,7,41.9,,
2025-09-02,BLS.NS,61.56214313164363,32.14285714285714,84.0279825144678,71.07142857142857,4,9,14,60.3,,
2025-09-02,COALINDIA.NS,84.52490698840268,75.0,62.724899366476464,54.37499999999999,6,2,8,72.9,,
2025-09-02,DELTACORP.NS,60.99897442509496,30.0,45.81569099913261,46.0,1,3,5,49.53,,
2025-09-02,HDFCBANK.NS,73.64735744824983,88.09523809523809,100.0,51.66666666666667,17,1,21,73.68,,
2025-09-02,IEX.NS,67.76005028581619,100.0,0.0,50.0,1,0,1,62.99,,
2025-09-02,INFY.NS,25.02520128941536,0.0,16.90920836734384,35.0,0,2,2,21.7,,
2025-09-02,IOB.NS,55.97724246653167,75.0,38.21229151533517,66.25,3,1,4,60.57,,
2025-09-02,IRFC.NS,79.86441866443991,75.0,16.90920836734384,65.0,1,0,2,68.88,,
2025-09-02,ITBEES.NS,23.0093558216095,0.0,16.90920836734384,50.0,0,2,2,24.55,,
2025-09-02,ITC.NS,77.46639113025446,87.5,62.724899366476464,53.75,6,0,8,72.07,,
2025-09-02,JIOFIN.NS,78.93047899007797,100.0,0.0,50.0,1,0,1,68.02,,
2025-09-02,NBCC.NS,80.72560607839974,75.0,52.244273663936106,64.16666666666666,4,1,6,72.59,,
2025-09-02,NESTLEIND.NS,72.63954288746714,50.0,16.90920836734384,65.0,1,1,2,60.63,,
2025-09-02,NHPC.NS,70.4747147086304,83.33333333333333,52.244273663936106,47.5,5,1,6,65.48,,
2025-09-02,NMDC.NS,24.7049901239872,0.0,16.90920836734384,50.0,0,2,2,25.31,,
2025-09-02,ONGC.NS,81.18946090295225,100.0,16.90920836734384,50.0,2,0,2,70.73,,
2025-09-02,PNB.NS,71.63497406125398,100.0,16.90920836734384,65.0,2,0,2,70.18,,
2025-09-02,RELIANCE.NS,65.38496331841586,85.0,71.09351736821121,50.0,8,1,10,66.03,,
2025-09-02,SAIL.NS,77.49961316585541,100.0,0.0,50.0,1,0,1,67.37,,
2025-09-02,SILVERBEES.NS,84.21820561027526,100.0,0.0,50.0,1,0,1,70.4,,
2025-09-02,SJVN.NS,55.19248935051252,70.0,45.81569099913261,50.0,3,1,5,55.92,,
2025-09-02,SUNTV.NS,35.70971596647195,25.0,16.90920836734384,35.0,0,1,2,31.51,,
2025-09-02,TATAELXSI.NS,80.7693749666214,100.0,0.0,50.0,1,0,1,68.85,,
2025-09-02,TATAMOTORS.NS,86.17978269100189,100.0,0.0,50.0,1,0,1,71.28,,
2025-09-02,TATASTEEL.NS,90.49511111831666,100.0,0.0,60.0,1,0,1,75.72,,
2025-09-02,UPL.NS,18.38871031999588,0.0,0.0,50.0,0,1,1,20.77,,
2025-09-02,VEDL.NS,63.371050542710826,75.0,38.21229151533517,50.0,3,1,4,59.84,,
2025-09-02,YESBANK.NS,66.73369519620202,59.375,89.2476909968962,58.12500000000001,9,6,16,65.36,,
2025-09-03,ADANIENSOL.NS,66.556797569071,75.0,38.21229151533517,50.0,3,1,4,61.27,,
2025-09-03,BEL.NS,85.67744476432405,100.0,28.906482631788784,58.333333333333336,3,0,3,76.03,,
2025-09-03,BHEL.NS,43.75305435591326,28.57142857142857,57.81296526357755,42.85714285714286,1,4,7,41.9,,
2025-09-03,BLS.NS,61.56214313164363,32.14285714285714,84.0279825144678,71.07142857142857,4,9,14,60.3,,
2025-09-03,COALINDIA.NS,88.60046343696749,87.5,62.724899366476464,54.37499999999999,7,1,8,77.24,,
2025-09-03,DELTACORP.NS,60.99897442509496,30.0,45.81569099913261,46.0,1,3,5,49.53,,
2025-09-03,EASEMYTRIP.NS,50.205949684605,50.0,0.0,50.0,0,0,1,45.09,,
2025-09-03,HDFCBANK.NS,73.64735744824983,88.09523809523809,100.0,51.66666666666667,17,1,21,73.68,,
2025-09-03,IEX.NS,67.76005028581619,100.0,0.0,50.0,1,0,1,62.99,,
2025-09-03,INFY.NS,25.02520128941536,0.0,16.90920836734384,35.0,0,2,2,21.7,,
2025-09-03,IOB.NS,51.38908803462983,50.0,16.90920836734384,82.5,1,1,2,55.44,,
2025-09-03,IRFC.NS,79.86441866443991,75.0,16.90920836734384,65.0,1,0,2,68.88,,
2025-09-03,ITBEES.NS,23.0093558216095,0.0,16.90920836734384,50.0,0,2,2,24.55,,
2025-09-03,ITC.NS,77.46639113025446,87.5,62.724899366476464,53.75,6,0,8,72.07,,
2025-09-03,JIOFIN.NS,78.93047899007797,100.0,0.0,50.0,1,0,1,68.02,,
2025-09-03,NBCC.NS,80.72560607839974,75.0,52.244273663936106,64.16666666666666,4,1,6,72.59,,
2025-09-03,NESTLEIND.NS,57.9541478942699,50.0,38.21229151533517,57.49999999999999,2,2,4,54.28,,
2025-09-03,NHPC.NS,73.9692345109923,85.71428571428572,57.81296526357755,47.85714285714286,6,1,7,68.17,,
2025-09-03,NMDC.NS,48.163084473711045,25.0,38.21229151533517,50.0,1,3,4,42.99,,
2025-09-03,ONGC.NS,81.18946090295225,100.0,16.90920836734384,50.0,2,0,2,70.73,,
2025-09-03,PNB.NS,71.63497406125398,100.0,16.90920836734384,65.0,2,0,2,70.18,,
2025-09-03,RELIANCE.NS,70.27442003319281,88.46153846153845,81.15075629572488,50.0,11,1,13,69.93,,
2025-09-03,SAIL.NS,77.49961316585541,100.0,0.0,50.0,1,0,1,67.37,,
2025-09-03,SILVERBEES.NS,84.21820561027526,100.0,0.0,50.0,1,0,1,70.4,,
2025-09-03,SJVN.NS,54.93652948669001,62.5,38.21229151533517,50.0,2,1,4,53.54,,
